+-------------+--------------------------------+------------------------------------------+
| ID          | Username                       | Full Name                                |
| 13868889727 | henrique_062xs                 | ⏤͟͞  𝐂𝜟𝑼𝜟  𝐎𝐅𝐂 ϟ                           |
| 10511859389 | aaixyzz.7                      | 米                                       |
| 2078579033  | yzze9                          | 🌊| yzze.xit                              |
| 36510111692 | lavinia_marinho123             | lavinia marinho                          |
| 29867259342 | gts_ofl                        | GTS                                      |
| 10501037135 | joao_mf3                       | Jota                                     |
| 23221496660 | guizinnnnn.ff                  | guizin 😈                                 |
| 44546966925 | qvss_faria                     | nicolas faria🤯                           |
| 45946551939 | henryy_gbr                     | henry gabriel                            |
| 47120378809 | ff._.dzinn                     | DZINN ッ🐊                                |
| 21920822691 | sm_devv27                      | Smdevv                                   |
| 43890116445 | eobiel.ffx                     | Belzin ✇❂         🐊🇧🇷                    |
| 2201612168  | bieell.priv                    | Diego Da Silva Thomazi                   |
| 2028294680  | juliacrizz                     | Ju🍇                                      |
| 32168822076 | gui_costa_987                  | guilherme                                |
| 41137472143 | anaalu_ffx                     | Anaalu  :)                               |
| 40026305195 | eae_meczx_ff                   | ɢᴀʙʀɪᴇʟ ʜᴇɴʀɪǫᴜᴇ                         |
| 12089483883 | gui10__oficial                 | guilherme                                |
| 26285310601 | rafael2019_matos               | Rafael                                   |
| 3587967126  | jhaopks                        | Paulino                                  |
| 6283413789  | lucas.campos2006               | campos                                   |
| 19039601907 | rafinhaffxyt                   | Venicius Rafael                          |
| 3028541620  | blaccah                        | Caroline Oliveira                        |
| 46742035810 | luscaa_ff009                   | THE BEST ⚡                               |
| 29646071771 | savexgg                        | SAVEx                                    |
| 692452070   | ruanzera_atanazio              | Ruanzera                                 |
| 10128016702 | peerera.ff                     | Guga perera                              |
| 39808814937 | seegue.o.perfil.da.bio.pfvv    | AcordaCoruja                             |
| 47113866803 | bianca.clips                   | ʙɪʙɪ ᴄʟɪᴘs | Deus🙏                       |
| 11467192346 | ribeiro_matheus11              | Matheus Borges Ribeiro                   |
| 4211151539  | qvss.lary                      | !lyzzx 愛                                |
| 45368780472 | bulletff.ofc                   | Christianno Souza                        |
| 45230983338 | marcel.ff11                    | ian                                      |
| 5774877946  | caua_martinsfern               |                                          |
| 45957692774 | kiomzy_rich.66                 |                                          |
| 35560440952 | vmtrem                         |                                          |
| 26328101153 | fuck_from_france               | ★ Henry🇹🇷                                |
| 27749242663 | tranquimxntj_                  | ㅤTranquim〆                              |
| 46945977820 | nowayrpdeverdade               | Rafael Lima                              |
| 39035009415 | lucasoliveir_900               | 𝑆𝑅𝐾𝐼𝐿𝑈𝐴ϟ  𝑀𝐴𝐾𝐸𝑅ッ                        |
| 7542762793  | mariihh_pane                   | 𝖒𝖆𝖗𝖎𝖆𝖓𝖆 𝖕𝖆𝖓𝖊𝖇𝖎𝖆𝖓𝖈𝖍𝖎 𝖆𝖑𝖛𝖊𝖘                |
| 5358968512  | interpolgmff                   | INTERPOLGM                               |
| 8658655000  | carlos.liins                   | Carlos Eduardo                           |
| 46929444647 | trackz_xp                      | Trackzin🌠                                |
| 2042047780  | geovanybarbosa23               | Geovany Barbosa                          |
| 3928707937  | rafaelcnsantos                 | Rafael Carvalho                          |
| 13277808559 | kevinnsilva_                   | Kevin Silva                              |
| 45475745841 | gaadenn._ff                    | e o tal do gaadenn                       |
| 27037046294 | tattoxrv                       | X Tattoo ARTIST                          |
| 33386949784 | kick_ffxs                      | JLZIN                                    |
| 4783751485  | gui_sittolim                   | 🐧🕹 𝕲𝖚𝖎𝖑𝖍𝖊𝖗𝖒𝖊 𝕾𝖎𝖙𝖙𝖔𝖑𝖎𝖒 ♢😝                 |
| 30401806547 | ff_.largado                    | Vou trazer vídeo novo CONFIA             |
| 43288965826 | likezin.exe                    |                                          |
| 46924620880 | pride_.carol                   |                                          |
| 45860296116 | mikael.mirandda                | Mikael🇧🇷                                 |
| 186211953   | lucaslokys                     | Lucas Netto                              |
| 47304025244 | obitozxn.av                    | Obitozxn.av                              |
| 47087719393 | bia_32e                        | bia💘                                     |
| 36086032402 | otavio_sartoris2               |                                          |
| 46887202005 | gusta.vo39404                  | LOUD GUSTAVO                             |
| 47084079852 | refugio_dantes                 |                                          |
| 7686573828  | frog_sad_ff                    | FROG FF                                  |
| 7293443653  | pauloo.041                     | Paulo                                    |
| 31991949896 | luuazx_                        | L o r e n a                              |
| 34247984180 | erik_amorim_ff                 | Erik                                     |
| 47301201339 | divulgacao_teresina_piaui_     | Teresina Piauí✌                          |
| 30962073024 | pietro.machado.52493           | Pietro Machado                           |
| 44527677249 | boot_ff99                      | EL BOOT                                  |
| 4975494582  | pauli_ricard                   | ＪＡＳＯＮ.exe                           |
| 41717382951 | _htppjuju                      | ~𝚓𝚞                                      |
| 35424284012 | mexicano.xp_                   | e o MEXIC4NØ  ta?                        |
| 19542817215 | _correiasp                     | Gustavo Correia 🏌️‍♂️                    |
| 2253198922  | gabriellps_20                  | gabriellps_20                            |
| 9630418641  | barra.rafinhaa                 | Barra                                    |
| 2999355880  | otaviovm_                      |                                          |
| 22595761179 | karolprosaah                   | a                                        |
| 533590402   | thiago_alex14                  | Thiago Alexandre                         |
| 35851311531 | jm3.ff                         | CNB JM3                                  |
| 40511665425 | eliaszada.rp                   | eliaszada du fivem                       |
| 45396525272 | barretogg                      | yuri barreto                             |
| 34727480049 | franciszx.1p                   | Francisxi$                               |
| 47114523328 | alfredin_70ff                  | GUSTAVO ALFREDO                          |
| 6183315712  | ryan_iav                       | Ryan Oliveira                            |
| 31481265150 | ff_montel07                    | Lucas Montel                             |
| 22235917501 | tue7k1ng                       | tue7Seven                                |
| 2237847772  | x__meireles___x                | 🥀Samuel Santos 🥀                         |
| 39396908023 | b_h3nriquezk_                  | BRUNO22                                  |
| 46197211398 | lks_ip                         | Lucas "LKS"                              |
| 8780555860  | theuz022                       | 𝕸𝖆𝖙𝖍𝖊𝖚𝖘 ofc_🐊                            |
| 24292838460 | rihannagoode                   | Streamer Rihanna goode                   |
| 11592856109 | luisotavio1601                 | Luis Otavio                              |
| 7227811092  | _phzin.exe                     | 🇧🇷Pedro Santana🇧🇷                        |
| 30273044678 | basic7x.reg                    | :(                                       |
| 8884605825  | jania_castroo                  | Jania Pereira de Castro                  |
| 2174242121  | natasha_migli                  | Natasha Migliavaca                       |
| 9507915810  | guihermef                      | Guiherme Fernandes                       |
| 27922982908 | pirata.op                      | PIRATA                                   |
| 8943245557  | _calebe_517_                   | kevin nascimento🖤                        |
| 3066805087  | void_preciso                   | VOID_PRECISO                             |
| 46929544515 | luiz_otavio_11199              | Luiz Otávio                              |
| 30775298004 | mateus_dograuyt                | Mateus Silva                             |
| 2011904208  | gabriela_viana13               | Gabriela Viana                           |
| 46491878986 | sorteio_de_recargas_no_ff      | fãs do free fire                         |
| 46950384352 | white771ofc                    | Hud 5 dedos tá?                          |
| 3236352737  | jorgelucaasss                  | Jorge Lucas                              |
| 47078527614 | prazer.marcos                  | 𝒎 𝒂 𝒓 𝒄 𝒐 𝒔   𝒔 𝒊 𝒍 𝒗 𝒂                  |
| 4303365621  | ellenrayanec                   | ellen rayane                             |
| 41369171812 | crush___ff                     | robson souza oliveira                    |
| 3428624837  | irixx_vieira                   | Iris                                     |
| 1540718059  | joao_simim                     | Simim  🥷🏼                                |
| 47286035009 | vinicius__lima5680             |                                          |
| 47079721655 | wagnermarretabranca            | wagner dantas                            |
| 202147768   | _belacamara_                   | iza                                      |
| 15713695753 | jaquezinhax                    | Vitória Alves                            |
| 29318836643 | ff_2vzin                       | Vitin DuMonster🤬                         |
| 2033718952  | theusx_fe                      | ☠✗𝐓𝐇𝐄𝐔𝐒𝐒𝐙ツ☠                             |
| 3548015264  | srteixeiira                    | Tex 夜                                   |
| 29558863023 | murilo_rd_37                   | Murilo Rodrigues                         |
| 47112640731 | ambteam9                       | AMB TEAM 🇧🇷                              |
| 46041370959 | olha.abio522                   | SEGUE ESSE PERFIL PFV⬇️                  |
| 18638298039 | mv_matheusvargas               | Matheus                                  |
| 5826785742  | tdpr.bibiu                     | Gabriel Hamed                            |
| 47057287517 | ande.rson12833                 | Anderson ff                              |
| 5925316400  | lucasbg_10                     | Lukão 🚩                                  |
| 8396516740  | trap.ip                        | Trap Nike$tyle🚩                          |
| 8643505609  | isabelli.lopes.587606          | Isabelli Lopes                           |
| 2259020568  | paulathh                       | Paula Thaíse                             |
| 8224259042  | igoor.pcx                      | Igor⚡️                                   |
| 1904988172  | fdmsc_                         | Fernanda Fernandes                       |
| 7536217304  | eideywidsouza                  | Deywid Luiz Souzs Tavares                |
| 41361387103 | ff_julyag                      | juxiss                                   |
| 13023709159 | yan__bsb                       | Yan Oliveira                             |
| 9274284736  | _adzinn.reg                    | ADZINN FF Ⓥ                              |
| 5853910758  | criss_ntj                      | 𝕮𝖗𝖎𝖘𝖙𝖎𝖆𝖓 𝕱𝖗𝖊𝖎𝖙𝖆𝖘 🐉                       |
| 17766502301 | joaozinnn____                  | 𝕵𝖔𝖆𝖔𝖟𝖎𝖓𝖓                                 |
| 35520637345 | bestzins2                      | theBest                                  |
| 45275544038 | felipin_7l                     | FELIPE                                   |
| 25005700410 | kauaalmeida_ofc                | Kaua Almeida                             |
| 45568118490 | heitorxt77                     | Heitor77                                 |
| 1330353472  | ramon_c19                      | Ramon Cavalcante                         |
| 13336589660 | tamiressantos853               | Tamires Santos Silva                     |
| 25315118804 | pedrinnffofc                   | Pedro Bitencourt                         |
| 47310488108 | rogeriobarbosa889              | Rogério barbosa                          |
| 12358953100 | vitorcosta889                  | Vitor Costa                              |
| 47112746891 | jotappe__088                   | JOTAPPE                                  |
| 32830102914 | __dos_anjos                    | Biel_Moraes                              |
| 46628151825 | stark__ip                      | $ 🤡 $                                    |
| 7121333900  | fak3r_ff                       | FɅKER VULGO ESPANCA RUIM ❤️🇹🇷🥵           |
| 40016702309 | guidrx                         | guidrx🦇                                  |
| 16988355379 | hey.ruanajkk                   | inmotruana                               |
| 35396195996 | xicaotv                        | Xicão TV!                                |
| 39139415640 | ryan_souza_04                  | Ryan Souza                               |
| 37074344370 | _theuzin7ff                    | theuzin7 $                               |
| 507223963   | fagner_f5                      | Fagner Freitas                           |
| 3059644665  | gblzinn7                       | gblzinn né vida 🥵                        |
| 44209277086 | santos9___                     |                                          |
| 29547711381 | miguelantonio_777              | Miguel 777                               |
| 4111560730  | gustavo_473                    | Gustavo                                  |
| 40360632192 | alddin_x7                      | ALADDIN X7                               |
| 5546866503  | egustavin                      | G U S T A V O                            |
| 39500061017 | kizamexp                       |                                          |
| 2027360469  | lindaci_alves_linda            | Lindaci Alves Linda                      |
| 14711592078 | caiohrp_12                     | Caio Herique Rocha Pereira               |
| 45319030934 | gordin_ffx3                    | GORDINXL 🥋🤬                              |
| 205258292   | igorbraaian                    | 𝕴𝖌𝖔𝖗 𝖇𝖗𝖆𝖎𝖆𝖓 🥋                            |
| 3195468678  | hatake_ee                      | HARU                                     |
| 5890582175  | klayviin.sb31                  | i am mvR 💲                               |
| 1426466980  | realnathan17                   | Nathan Verteiro                         |
| 34140108810 | _rafixx77                      | Rafael lucas                             |
| 16373739791 | coiote_cpx                     | guilherme007                             |
| 3209151007  | gui_appio                      | G ♒️                                     |
| 42927682064 | elemxset                       | f                                        |
| 8918381416  | cobravea_                      | 🌺LYA🌺                                    |
| 10478056911 | kinsnk1                        | ...                                      |
| 5619203772  | caio_pg8                       | PG                                       |
| 44969074187 | japaa.44                       | JAPA JAFOI                               |
| 2679499691  | dz7x.rs                        | Fernando Quaresma                        |
| 43998206982 | mello.skt                      | 🗣weslei vinicius                         |
| 26288009511 | igor__ff15                     | Yung Igor                                |
| 45467510043 | umbrela_shoes                  | Umbrela shoes   🏌🏻‍♂️💫                   |
| 7725088857  | vinipachecorj                  | Vinicius Pacheco                         |
| 46534589817 | pznzz_                         | PEDRO                                    |
| 8146943339  | ryckelme018_                   | RyckelmeReis_                            |
| 2380337506  | hvgorocha                      | Hugo Rocha                               |
| 45231160310 | iceezin.x3                     |                                          |
| 45015165932 | _desativadox7_                 |                                          |
| 46415588742 | kaiozinn.06                    |                                          |
| 8690107265  | roger.exee                     | Rogerio ff                               |
| 40274934714 | joao_neto342                   | 𝙹𝙱✨                                      |
| 21868953902 | vaporzin_ff                    | 𝙑𝙍𝘼𝙐𝙐𝙐 𝙉𝙀𝙇𝘼𝙎🤬🇷🇺🚆                         |
| 45189963546 | biellemos__7                   | Gabriel Lemos                            |
| 6943179334  | ramboxlff                      | Lucas Pereira                            |
| 1604779604  | fabio_joel1                    | Fabio Joell                              |
| 144079956   | senhorinho_                    | Lucas Senhorinho                         |
| 21213229813 | jeann.xl                       | Jeann⚡                                   |
| 8672794216  | sayuri.trt                     | LittleSayzxl                             |
| 1013980358  | pedrovalotti                   | Pedro Valotti                            |
| 23141041236 | gustavolima1263                | gustavolima126                           |
| 43827927907 | andrefelipecascais             | Andre Felipe                             |
| 9850837578  | adrianzin.reg                  | adrianzinn dl$ 🏄‍♂️                      |
| 609427661   | raianevalle                    | Raiane Valle 🐼                           |
| 28948459299 | kennedy2.ff                    | ＫＥＮＮＥＤＹ                           |
| 10678090144 | niell.dh                       | Daniel Henrique                          |
| 1325447655  | phaelvieira92                  | Phael Vieira                             |
| 43356992517 | jvotralha_                     | jv o tralha!!🤬🔥🚄                         |
| 29560324071 | paulocostakrsgamer             | 🇧🇷PSN:Paulocostak                        |
| 47294368995 | jnzin_pp                       | $fleX                                    |
| 39033425387 | joao_vitor.jv28                | João Vitor                               |
| 8067603452  | joao_henrique.10               |                                          |
| 46688398486 | antoniopaulo024                |                                          |
| 14707367162 | ryangoncalvesaragao            | RYAN                                     |
| 45570271366 | platinaffx7                    | PLATINAx 7                               |
| 34891572911 | klzzn                          | klzX trem ! 🎭                            |
| 26665902428 | inocencio_ff                   | INOCENCIO                                |
| 10639242858 | _luizmiiguel0                  | Luiz Miguel                              |
| 42620534540 | pietr0__ff                     | Carlos Henrick                           |
| 9686608783  | felipeboob_                    | Felipe Bob                               |
| 4945342037  | heisdavii                      | Davi Gomes Martins                       |
| 43123293288 | insta_desativadophznn          | PhznnTB;)                                |
| 4477650847  | oficialuccas                   | luccas                                   |
| 41338641724 | ofc.juninhu                    | ofc.JUNINHO                              |
| 7590685022  | pedro0564                      | Pedro Antônio Gomes Chaves               |
| 26265105155 | af17251                        | Ana Flavia👀🔥                             |
| 42122445207 | bhzinff_06                     | brayan Hugo                              |
| 31964564105 | allanbarbosa.r                 | ALLAN BARBOSA                            |
| 4771370257  | francosantana_biel             | Gabriel Franco                           |
| 36758843937 | dyazxis.ff                     | Dyaz                                     |
| 4287741811  | scheidt.h                      | Sh 💸                                     |
| 5616283613  | lcxt777                        | luiz carlos                              |
| 46882551680 | loud_lucca01                   | Luca lopes                               |
| 43740906598 | gritzk1ng                      | gritzzL   ★                              |
| 32044499705 | kazin_xff                      | Kazin / Kauã Oliveira                    |
| 46485426444 | artur.sx09                     | LKZINXL.xit                              |
| 9256007533  | jv_modenuti                    | JV Modenuti                              |
| 38084379215 | rogerjrrrs                     | Roger Jr                                 |
| 32035374417 | ff.kant99                      | Kidzin $ 🇺🇾                              |
| 45220721560 | guiiii.s2                      | Gui                                      |
| 7975573608  | bel.kkjjk                      | roberta fernanda                         |
| 20556394630 | naxxt2                         | Fabiano Alan                             |
| 5912651977  | rickzz_ff                      | Rickelme                                 |
| 44346136543 | roubado00000000                | .                                        |
| 33227392555 | koytakkk                       | 🖤🖤                                       |
| 31861507360 | o_reizinho_da_va_333           | Kaique                                   |
| 9974862837  | lucas_tx_ff                    | Jose Lucas Gianizelli Neves Gianizelli   |
| 40919195014 | theusx.xp                      | Matheus Lavezzo                          |
| 7640625888  | dlznx03                        | dlznX.reg                                |
| 2257679589  | will.duartte                   | Willian Duarte                           |
| 34479240247 | sandromichel01                 | 𝖲𝖺𝗇𝖽𝗋𝗈 𝖬𝗂𝖼𝗁𝖾𝗅                            |
| 4091031777  | opss__gabi                     | Gabriela Ribeiro                         |
| 37955072634 | luiyszz                        | Luis Eduardo                             |
| 1692005025  | francklin_goncalves            | Francklin Gonçalves                      |
| 32830225275 | imp_bruno_333                  | @BRUNO OFC                               |
| 43930287960 | prado_fps                      | ᴘʀᴀᴅᴏ                                    |
| 22355199052 | 30__iago                       | noturno                                  |
| 15365337626 | beccaolivp                     | becca. :)                                |
| 19549849131 | ff_vesgo                       | REI DA TAXA -1🍓                          |
| 6013249074  | ericmotax                      | ᴇʀɪᴄ ᴍᴏᴛᴀ 🔥                              |
| 37480642107 | tozinffx_                      | Tozin Desanimado                         |
| 45739740057 | danff_254                      | Daniel Medeiros                          |
| 46055819868 | _f_vnzinho                     | @_F_VNZINHO                              |
| 39142484837 | anna_lara_cm                   |                                          |
| 46746474212 | blackxz.7                      | BLACK DELAS☺️                            |
| 7146751979  | kaue_canuto                    | Kåüê Cånütø                              |
| 45172098036 | emanuelle_caldas_macedo        | Emanuelle caldas Macedo lima             |
| 17704468939 | hawkzada7                      | Hawk                                     |
| 8210060109  | which_gust4v0                  | Gustavo Lanzillotta Mozol                |
| 34436832723 | theusalves7                    | Matheus Alves                            |
| 39198561203 | _pedrinho_dx                   | Pedro                                    |
| 6507590543  | vitoria_error404               | Vitória_lpss                             |
| 31212641715 | ryanzin_clips_                 | Jinho Jinho                              |
| 3066988926  | willianrosabhmg                | Willian Rosa                             |
| 45002434499 | anthonybranco09                | Anthony                                  |
| 8531575294  | luffy_rebaixado_xd             | Vitor                                    |
| 2930504594  | liufs04                        | L04NTJ💥                                  |
| 2297120459  | wesley_anjosx                  | Wesley Anjos                             |
| 2542436951  | richard77._                    | Richard Paquetá 🧿                        |
| 45372708451 | krust.ofc07                    | Victor Gabriel                           |
| 6699155397  | _m_a_g_a_l_h_a_e_s_333         | MAGALHÃES 😡                              |
| 45207895324 | pdro.moy                       | 𝖕𝖊𝖉𝖗𝖔 𝖛𝖎𝖓𝖎𝖈𝖎𝖚𝖘                           |
| 44437221373 | vtr_thebestt                   | VTRDOTHEBEST                             |
| 44437553699 | kajajjj89                      | Luan assis                               |
| 46109891753 | lxx_renato                     | RE                                       |
| 1539073454  | rafaelpinha09                  | Rafael Pinha                             |
| 6798552443  | __meczin.ff                    | Gabriel Fernandes                        |
| 31947490007 | guatavo.feliphe                | Gustavo Felipe                           |
| 9899867309  | magnata_isback                 | magnata_lindo                            |
| 6338415059  | rodriguews0mp_                 | lucas gabriel                            |
| 4843237379  | williamlima9702                | _William Lima                            |
| 12189905845 | andrezin2.0                    | Andre:D                                  |
| 5348608364  | digo.alb                       | Rodrigo Albuquerque                      |
| 39313131614 | jully_almeidda                 | Ju Almeida                               |
| 9958491367  | 09.kaua                        | Kauã Carvalho                            |
| 7701598212  | kauafps.exe                    | kaualima.exe                             |
| 1174050506  | arthur_dinizz                  | diniz                                    |
| 24816502711 | kaaduhpereiraof                | Eduardo                                  |
| 21071358963 | imvitinn7                      | I am VitinN7                             |
| 7587019442  | vinni22k.ofc                   | Vinni is Back                            |
| 38795624501 | jot4p3ff                       | João Pedro                               |
| 31846812479 | ravenx.ff_                     | RNV   Raven9                             |
| 9125073567  | wviny21                        | weslley vinycius                         |
| 9273482765  | bertucio.daniel                | daniel bertucio                          |
| 35908702605 | hiagom1                        | Hiago Mendes                             |
| 7303853301  | jefferson__gts                 | Jefferson  Souza                         |
| 4056920244  | guilherme_2288                 | Guilherme Pires                          |
| 40032439642 | isabella_.anjos                | ㅤℑ𝔰𝔞𝔟𝔢𝔩𝔩𝔞                                |
| 27463644462 | pedrin69_zx                    | PEDRINX                                  |
| 34748247355 | l7zadax                        | E O TAL DO L7 !                          |
| 33450267425 | thzim.exe__                    | TOMAZ ROBERTO DA SILVA                   |
| 11045121959 | masterzn_ff                    | duduzin                                  |
| 8683142037  | joao_vitor_csc_82              | Joao Vitor Csc                           |
| 7095833071  | arthurmelu                     | Arthur Melo                              |
| 24902142590 | jjoao_.paulo_                  | João Paulo de Lima                       |
| 8305018626  | marco.moura.56                 | Marco Moura '                            |
| 3498603390  | caique_111                     | Caique Silva                             |
| 3802022450  | bieeelsy                       | Gabriel Henrique                         |
| 32940149406 | exe_g1g1                       | °•☁️gigi☁️•°                             |
| 8460954167  | andrehenig_                    | André Rodrigues                          |
| 5781067482  | leandro_gomess_                | Leandro Gomes                            |
| 11527443079 | jhziin_                        | Joao Henrique  愛                        |
| 44524940865 | ff.prince7_                    | _prince7                                 |
| 7986421290  | tay_ferreira._                 | Tayna Ferreira                           |
| 1968097764  | brener.ff                      | BRENᵒᵛˢᵏ †                               |
| 46643307320 | putz_.ingrid                   |                                          |
| 38593591212 | jhowzz.ff                      | Jonatha Sousa                            |
| 17282727682 | eliseu.75zn                    | Eliseu Gaspar                            |
| 15976067755 | russso_7                       | apenas o russo!                          |
| 44941282709 | desativadopranudes             | K.NILO                                   |
| 8652518813  | viniciuskkkkkj                 | vini <3                                  |
| 8472025774  | dudaah.sx                      | Maria Eduarda 🤍                          |
| 28023064596 | _iaee_rikelmee                 | FølhaXㅤ⳻᷼⳺                                |
| 31101709926 | _steniio_                      | André Stênio                             |
| 1344285586  | oidavicandido                  | Davi Candido                             |
| 481723142   | brasil.me                      | Lucas Brasil 🇧🇷                          |
| 6247770920  | whandersonjhones               | Wanderson                                |
| 210395816   | eujhoony                       | Jhony Roriz                              |
| 44618206205 | _abnerbd_                      | Abner 👽👽                                 |
| 34086337808 | shzin.xd                       | SHzinn.xd🤬💦                              |
| 8747240374  | lipehxd                        | é o felipe                               |
| 559418616   | kaash23                        | Gustavo Teixeira                         |
| 1535137824  | fernandabacellarr              | Fernanda Bacellar                        |
| 40918808600 | pablo_.costa                   | Pablo Costa                              |
| 36106702534 | matheusadrianooo               | Matheus Adriano                          |
| 25081117732 | tobiakaff                      | Kaue Antunes                             |
| 31077183784 | _cesarzs                       | KAIOZINM🇹🇷                               |
| 46934280622 | loud_dcruz                     | LOUD DaCRUZ                              |
| 8527199528  | kahuan_vini04                  | Kahuan Kahuan                            |
| 13959549664 | upset_freefire                 |                                          |
| 46515750136 | fluxo_gg_71                    | FLUXO_GG                                 |
| 45506604259 | _enzosoares77                  | Enzo Soares                              |
| 3064590869  | jhonatanfelipe22_              | John Gómez22                             |
| 41188553400 | victor_francoo_                | Victor Franco                            |
| 19828335922 | txs.pc                         | 𝐓𝐱 🦇                                     |
| 7227164699  | augustin_22k                   | GuguDuAmassa                             |
| 3248444766  | eduuh175                       | José Eduardo                             |
| 41667501330 | berlin_xp22                    | 038tá?🇦🇷                                 |
| 45036469199 | borges9x                       | Kauã Bacelar Borges                      |
| 42909484182 | g3zin_ffx                      | G3zada.zx                                |
| 44536504130 | ffchapado_                     | chapado                                  |
| 5426922846  | caio06__                       | ℭ𝔞𝔦𝔬                                     |
| 46114927281 | x_luizff                       | x luizff                                 |
| 8101551677  | donxff_                        | Donxl                                    |
| 41846204262 | eae_vapor                      | JOÃO MARCELO 👍                           |
| 41968951821 | allyson9_ff                    | ALLYSON MIRA GOLFINHO 🐬                  |
| 33531738187 | potterx_ff                     | R£N∆N🧢                                   |
| 4468377414  | yuritreptow                    | Mulling🇩🇪                                |
| 7578921083  | pedro_heinrick0                | Pedro Heinrick ✌                         |
| 37268598529 | mackoutzx                      | 神は私を保護します                       |
| 15626058023 | paulo_sousa001                 | @Paulinho😏🤙🏻🔥                            |
| 22183299765 | wl.szn                         | Willyan Gabriel 🌚                        |
| 42087240301 | _noexis7                       | Kauã Reis                                |
| 19213318135 | peuzeraff                      | LCT  peuziN!                             |
| 44906213642 | joaolucas_sss                  | João lucas                               |
| 8611364039  | asafexis                       | Asafe Daniel                             |
| 45236222443 | _zoom.av                       | zoomzada $                               |
| 30850614707 | two9.sp7                       | Luiz Kauan                               |
| 37800532412 | ipele.xz                       | pelezada                                 |
| 40957297745 | tonizx.ip                      | Antonyo Vinícius                         |
| 5574745606  | mauxlucas                      | Lucas Maux                               |
| 45853727196 | jogadores_de_ff13              | JOGADORES DE FREE FIRE                   |
| 9635332824  | andarahenriquelt               | 🌚                                        |
| 26349847797 | rafaelamorici13                | Rafaela Ribeiro                          |
| 46707366688 | danteshighlights               | Dantes Highlights                        |
| 2982813739  | diegofiares                    | Diego Fiares🐊🔥                           |
| 8429408514  | o11nze_zx                      | alkaksidksjafarsrrskwksks                |
| 7803229665  | enzobressanin                  | enzo bressanin                           |
| 46856822848 | anamaira79011                  | Ana Maira                                |
| 23128063164 | dinizff_                       | Diniz FF                                 |
| 32750154534 | tulio.renan22                  | 💰                                        |
| 10623896268 | rianz.xit                      | eu pcrl                                  |
| 21877208686 | sxziinn.69                     | Sxziinn.69                               |
| 45510210394 | renatolucas0                   | Renato08                                 |
| 8578517784  | saviioo_almeida                | Sávio Almeida                            |
| 8492386080  | _.paulo.hqa._                  | Paulo Henriquequeiroz                    |
| 5826118665  | marcos_0_5                     | Ney  ⚡                                   |
| 3969652489  | limaatattoo                    | Mauricio Lima                            |
| 1993833086  | geovane_gi                     | Geovane Oliveira                         |
| 1418338130  | aimlock_333                    | Aimlock ☯️                               |
| 8936772523  | hyago_kaue10                   | Hyago Kaue                               |
| 23410147083 | tremzz.rlq                     | Trem | Matheus Souza                     |
| 7304619192  | marcos_viniciussff             | Vinícius Santos                          |
| 5567050822  | cauazinxff                     | cauãzx!                                  |
| 20265739367 | hugofx13                       |                                          |
| 13278793315 | vinicius_lopez12               | vinicius                                 |
| 42962885446 | bruno_ribeiro4566              | Bruno Ribeiro                            |
| 43333168290 | iuri_maciel                    | 𝘪𝘶𝘳𝘪_𝘮𝘢𝘤𝘪𝘦𝘭                              |
| 27009563041 | guhx.of                        | Gustavo Barbosa                          |
| 35769452231 | gabriel__ofcc22                | Letícia de Andrade                       |
| 44782272341 | marlliison                     | _marlison_10                             |
| 5963895125  | junnyor_01                     | Junnyor Ferreira                         |
| 7215413486  | werik_dos_santos               | CORINGA DA MASSA                         |
| 6021809131  | matheusfs_bxd                  | @matheusfs†                              |
| 38272140845 | victorsilva17_                 | Victor Silva                             |
| 28892807283 | gadozx_ff                      | GADOzx                                   |
| 7373774364  | jaorofc                        | Cleber_25                                |
| 13028467119 | trembalaa9                     | Turco 🇹🇷🚩                                |
| 27672289146 | __nathan031_                   | Nathan Baby                              |
| 23076118857 | sherife_ff                     | sʜᴇʀɪғᴇ COM S.H TA?                      |
| 38771916389 | pbd_j                          | Jota                                     |
| 39570136574 | ycklez                         | SUPORTE                                  |
| 35296753106 | edsonmorais.s                  | Edson  Morais  silva                     |
| 37315174816 | lipeh._05                      | FELIPE RAMALHO                           |
| 33629684731 | guitox_ff                      |                                          |
| 4151287147  | julio_alkimin                  | Julio                                    |
| 16665769091 | drs7.trem                      | DRS7                                    |
| 7034650846  | g_whenderff                    | Whender Rafael                           |
| 12519389408 | eliceff12                      | Luis Carlos                              |
| 22026079559 | nycolas.arthur                 | N.r                                      |
| 11416904981 | wudson_rv22                    | wudson rodrigo                           |
| 45639763113 | deidaraexplosaor9              | Daniel Silva                             |
| 15850679112 | apollo777.10f                  | Marcelo Junior                           |
| 12972522863 | binhoo.zs                      | BINHOO 💸                                 |
| 44963932162 | danilo.dornelas.39             | Danilo Dornelas                          |
| 20951165071 | roatti_xx                      | Nicolas Roatti  愛                       |
| 45337174214 | 4x4diariozin                   | 4x4 insano                               |
| 38667316363 | lcsxffofc                      |                                          |
| 7484383106  | bravoox.ffx                    | faixa preta 🖤                            |
| 32042833317 | danikee.dsq                    |                                          |
| 31130653730 | ff.brunoxxtv_                  | Bruno XxTV da AWP Ignorante😈💤            |
| 14046749840 | silvaxts17_                    | Silva De Vr🚩                             |
| 9842850364  | william__nct                   |                                          |
| 44031338087 | rng_joaoff                     | RNG_joao                                 |
